,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one_category,choose_one_category:confidence,choose_one_category_gold,tweet_id,tweet_text
1249,916223240,False,finalized,3,3/24/2016 13:15:50,other_useful_information,0.6561,,'497086405139787776',"Remember, for more specific #Ebola questions, you may call our infoline: 800-222-1222 (press 6), 24/7"
1253,916224242,False,finalized,3,3/24/2016 16:38:46,other_useful_information,1.0,,'497087546094923776',#Ebola virus disease sets off international concern - The Hindu http://t.co/Kl4gz3zyeq
1255,916224966,False,finalized,3,3/25/2016 08:42:22,other_useful_information,0.6757,,'497088254936481792',"RT @CDCgov: CDC experts will answer questions on #Ebola in a live Q&amp;A, 10/15, 4PM ET. Follow our CDC Facebook page to participate http://t.Ã¢â¬Â¦"
1256,916223623,False,finalized,3,3/24/2016 11:06:24,other_useful_information,1.0,,'497086876570759168',Ron Paul: #Ebola panic is much more dangerous than disease itself http://t.co/l1bbG2AsRz
1257,916223289,False,finalized,4,3/24/2016 11:23:08,other_useful_information,1.0,,'497086462647877632',Frequently asked questions on Ebola virus disease:  http://t.co/7jOK4LclQ1
1266,916223402,False,finalized,3,3/24/2016 13:15:50,other_useful_information,1.0,,'497086617904250882',RT @UN: Great news! RT @WHO: #Nigeria is now free of #Ebola virus transmission http://t.co/kyD7c3gWuN
1269,916223479,False,finalized,5,3/24/2016 11:51:57,other_useful_information,0.3978,,'497086720127823872',RT @EbolaW: At spot #Journalist in the Midst of #Ebola http://t.co/ecX8CWJpgG reporting on the disease from West #Africa compares with coveÃ¢â¬Â¦
1271,916223193,False,finalized,3,3/24/2016 11:22:50,other_useful_information,0.6684,,'497086347929452544',Ebola is the disease people love to fear http://t.co/GFZEs6WHdi #world #news
1274,916223361,False,finalized,3,3/24/2016 11:33:04,other_useful_information,0.6284,,'497086559100108800',RT @Only4RM: .@sfpelosi Pitiful that the ONLY question the reg WHpress contingent asked actually relating to Africa was re the #Ebola outbrÃ¢â¬Â¦
1277,916223330,False,finalized,3,3/24/2016 12:40:47,other_useful_information,0.68,,'497086514690813952',#Ebola: when a disease undermines the foundation of long standing traditions. http://t.co/eIL4JQ2pJm http://t.co/ZkGDBueTxv
1278,916223811,False,finalized,3,3/24/2016 16:47:03,other_useful_information,1.0,,'497087079843524608',#Ebola protocols questioned despite government confidence http://t.co/5UHKfHt2TN
1279,916224460,False,finalized,3,3/25/2016 10:00:34,other_useful_information,1.0,,'497087806234427392',Inside the CDC's Ebola war room: CNN's Dr. Sanjay Gupta takes you inside the Centers for Disease Control where... http://t.co/FyT4NVUjz3
1280,916224473,False,finalized,3,3/25/2016 08:23:35,other_useful_information,1.0,,'497087826094460929',Ebola virus disease (EVD) or Ebola hemorrhagic fever (EHF) is the human disease caused by the Ebola virus.... http://t.co/PtXWR5flYV
1288,916223874,False,finalized,3,3/24/2016 17:01:35,other_useful_information,1.0,,'497087169748430849',"RT @SteveKingIA: #Ebola CDC response is unreliable on life or death disease. No more political answers, just medical facts. Time to replaceÃ¢â¬Â¦"
1289,916224136,False,finalized,3,3/24/2016 17:57:35,other_useful_information,1.0,,'497087424284327936',RT @Serpentine202: The scariest part of #ebola in the US is that it's now apparent how unprepared for a truly dangerous disease the US healÃ¢â¬Â¦
1295,916224722,False,finalized,3,3/25/2016 08:17:11,other_useful_information,0.6779,,'497088058840190976',"Ã¢â¬Å@davethestampede: Terio is like 7 with obesity, diabetes, heart disease, high cholesterol, sleep apnea, gout and ebola.Ã¢â¬ÂebolaÃ°Å¸ËÂ­Ã°Å¸ËâÃ°Å¸Ëâ"
1296,916224341,False,finalized,3,3/24/2016 17:30:09,other_useful_information,0.6875,,'497087652005707778',"TOO MUCH, TOO LATE? US-built Ebola treatment centers reportedly sit empty:  http://t.co/nO379l9g1F"
1297,916224397,False,finalized,3,3/24/2016 17:04:15,other_useful_information,0.6216,,'497087733727518720',RT @WHO: Dr Fukuda: Countries with #Ebola transmission: Head of State should declare a national emergency: WHO Emergency Committee
1299,916224238,False,finalized,3,3/24/2016 16:55:50,other_useful_information,0.6606,,'497087542542749696',Experimental Ebola therapies raise ethical questions - USA TODAY
1301,916224213,False,finalized,3,3/24/2016 17:23:53,other_useful_information,1.0,,'497087519888928768',RT @Marmel: Awesome.  A group of climate change deniers are trying to figure out the science of a disease.  We are doomed. #Ebola
1303,916225153,False,finalized,3,3/25/2016 11:14:08,other_useful_information,0.3457,,'497088410356826113',RT @RealTonyRocha: #Ebola #Cases pass 10 K as almost 5 K killed by disease in eight countries http://t.co/lHki6QWSrH Via @CarlaChamorros htÃ¢â¬Â¦
1307,916224718,False,finalized,3,3/25/2016 13:36:47,other_useful_information,0.6496,,'497088049876983808',RT @ebolareadiness: The CDC is creating designated #Ebola treatment facilities in each state. What does this mean for civil liberties? httpÃ¢â¬Â¦
1312,916224692,False,finalized,3,3/25/2016 09:29:06,other_useful_information,0.6842,,'497088034329079809',"#360Nobs Post Ebola disease not death sentence, says Fashola http://t.co/aR9KKZ1Mzk"
1317,916224587,False,finalized,3,3/25/2016 10:56:31,other_useful_information,1.0,,'497087954909929474',"Nope, it isn't. RT @olalee1: Is Ebola an airborne disease?"
1323,916223589,False,finalized,3,3/24/2016 12:50:54,other_useful_information,0.6466,,'497086854152208385',"RT @ginalimp: Ã¢â â USA http://t.co/DQrZTsDktx Ã¢â â Fear, treatment and a serum: The US and the Ebola outbreak USA Ã¢â â The devastating Ebola outbreaÃ¢â¬Â¦"
1325,916224953,False,finalized,3,3/25/2016 09:52:03,other_useful_information,1.0,,'497088244312330241',RT @ADOTCOMEDIAN: People who are making jokes out of this Ebola disease just for RT's need 2 reevaluate themselves not everything you must Ã¢â¬Â¦
1331,916223510,False,finalized,3,3/24/2016 12:42:21,other_useful_information,0.3404,,'497086763845058560',@wombleweb @Brainman365 some have jumped on the ebola bandwagon on their websites promoting their nonsense as a prevention.
1332,916224183,False,finalized,3,3/24/2016 17:04:15,other_useful_information,0.6757,,'497087476687970304',@patanjali_yog EBOLA virus 4m Africa continent is posing danger 2 d world We r looking towards Patanjali 4 Ayurvedic remedy 2 this disease
1335,916224683,False,finalized,3,3/25/2016 07:47:35,other_useful_information,0.6731,,'497088029358440448',This Ebola disease is causing quite a stir.
1340,916223907,False,finalized,3,3/24/2016 16:13:54,other_useful_information,0.6907,,'497087199574519808',RT @ECUHealthSci: ECU infectious disease expert Dr. Keith Ramsey: Most Americans aren't at risk from #ebola. Story airs 6 pm @wnct9 http://Ã¢â¬Â¦
1341,916223582,False,finalized,3,3/24/2016 11:34:38,other_useful_information,0.6606,,'497086849438220289',"RT @NTANewsNow: Ebola virus disease (EVD), formerly known as Ebola haemorrhagic fever, is a severe, often fatal illness in humans. #EbolaFaÃ¢â¬Â¦"
1342,916225076,False,finalized,3,3/25/2016 07:59:30,other_useful_information,0.6617,,'497088339669815296',RT @NigeriaNewsdesk: Abia State Health Commissioner Okechukwu Ogah has said that there is no outbreak of Ebola disease in the state - http:Ã¢â¬Â¦
1343,916224351,False,finalized,3,3/24/2016 16:05:19,other_useful_information,0.6216,,'497087662101377024',"RT @etostwittin: ""@elshamyme: Asking why he said ""Liberians imported Ebola disease and Egyptians might import al Sisi disease!"" Nigerians lÃ¢â¬Â¦"
1345,916223519,False,finalized,3,3/24/2016 12:42:21,other_useful_information,0.6809,,'497086773772558336',"RT @BrianCollinson: Panicking over #ebola isn't going to help, and could be far worse in its overall impact than the disease. #MassPsychosis"
1352,916224941,False,finalized,3,3/25/2016 07:32:14,other_useful_information,1.0,,'497088239849582594',New post: You should READ this: Gov. Babatunde Fashola's address to Lagosians on the Ebola disease http://t.co/swCnAMG34e
1365,916224933,False,finalized,3,3/25/2016 07:58:16,other_useful_information,0.3765,,'497088231171969025',"@aaronshem Fear of ebola @ hospitals, low expectation of  treatment &amp; confusion of cholera/malaria/ebola symptoms raise motality of all"
1369,916225124,False,finalized,3,3/25/2016 08:08:22,other_useful_information,0.6692,,'497088375992487936',RT @Montel_Williams: POTUS ON #Ebola |  no philosophical objection to a travel ban if  needed. Experts on inf. disease say not most effectiÃ¢â¬Â¦
1372,916224469,False,finalized,3,3/25/2016 08:24:31,other_useful_information,1.0,,'497087820687630336',Build Your Immunity to Fight Infectious Diseases like #Ebola http://t.co/Yr68uf1BrU - #tcot #prep #survival http://t.co/N1A4b41uVx
1375,916224432,False,finalized,3,3/24/2016 16:05:19,other_useful_information,0.7027,,'497087776702332930',"#FearTactics.  Ok, it's a bad disease (redundant?!), but why pay attention now?  What's really going on?  #Ebola"
1386,916224264,False,finalized,3,3/25/2016 08:23:10,other_useful_information,1.0,,'497087565141659648',Quarantines are found in the Old Testament to combat the spread of disease in Leviticus 13&amp;14. Combine faith with practical wisdom.#Ebola
1387,916224076,False,finalized,3,3/24/2016 16:39:44,other_useful_information,0.647,,'497087363844038657',#Ebola &amp; #InfectiousDisease #IsolationSuits - one might expect #Standardization in a country having near unlimited #Funding &amp; #Technology !
1390,916223978,False,finalized,3,3/24/2016 15:58:30,other_useful_information,1.0,,'497087264917172224',"RT @QuitaC_KVUE: Sat down with a top infectious disease expert, he answered our #Ebola questions-hear what he has to say on @KVUE at 5 &amp; 6.Ã¢â¬Â¦"
1392,916224149,False,finalized,3,3/24/2016 16:42:03,other_useful_information,0.3947,,'497087434203885568',@Hardwick_SWFC If that was a disease it would be Ebola. Another thing people seem to be into down here is wearing ridiculous hats.
1393,916224992,False,finalized,3,3/25/2016 08:42:22,other_useful_information,0.6757,,'497088274028965888',RT @WHO: #Nigeria is now free of #Ebola virus transmission http://t.co/LyfE3s9b2C
1396,916224707,False,finalized,3,3/25/2016 07:38:15,other_useful_information,1.0,,'497088042801197056',RT @Duchess_Tweets: Follow This Trend #EbolaQnA. Tomorrow from 6pm - 7pm. Feel free to ask questions about Ebola. Cc @care_med http://t.co/Ã¢â¬Â¦
1398,916225024,False,finalized,3,3/25/2016 07:50:11,other_useful_information,0.6777,,'497088297236430848',"Read Quartz's daily brief, and the question being asked is, what if it's a different deadlier disease than Ebola? Something airborne maybe?"
1399,916223899,False,finalized,3,3/24/2016 16:48:52,other_useful_information,0.3333,,'497087191236222976',"Ebola: Pastor E.A Adeboye Speaks: GistReel As Lagos reports the second case of the deadly Ebola disease, Pasto... http://t.co/YPeHnfB2nE"
1400,916223930,False,finalized,3,3/24/2016 17:58:23,other_useful_information,0.6617,,'497087221418430464',#Ebola #Vaccine as #Dangerous as the Disease? #GLV http://t.co/Z8QotjDEVE
1410,916224015,False,finalized,3,3/24/2016 17:03:06,other_useful_information,1.0,,'497087306516680704',RT @NCPublicHealth: Have questions or concerns about #ebola? NCDHHS' new web page has the answers! http://t.co/5Y98xn0eaN Please retweet!
1416,916223716,False,finalized,3,3/24/2016 18:05:38,other_useful_information,0.7027,,'497086957072052224',RT @OsaObanor: This Ebola thing is too real. God protect my family and friends from this disease. Amen.
1420,916223288,False,finalized,3,3/24/2016 11:05:11,other_useful_information,0.6774,,'497086462630699008',RT @togetherthrive: Dear Republicans. With disease like #ebola we should have a fully funded CDC and appointed Surgeon General #ncsen #p2 hÃ¢â¬Â¦
1421,916224168,False,finalized,3,3/24/2016 16:34:01,other_useful_information,0.6765,,'497087454978269185',"9 Things To Know About The Killer Disease Ebola, By CNNÃ¢â¬â¢s Dr. Gupta http://t.co/4dIXoiQ4dp"
1422,916224714,False,finalized,3,3/25/2016 07:58:01,other_useful_information,0.65,,'497088047675363329',#S911UPDATE Liberian Government Apologises To Nigeria Over Ebola Virus Disease: An Adage g... http://t.co/Vfz3wPY7NB FF @Septin911dotcom
1434,916224358,False,finalized,3,3/24/2016 16:42:03,other_useful_information,0.6053,,'497087668950298625',#EBOLA HAS TAKEN AMERICAÃ¢â¬â¢S EYE OFF THE OTHER SERIOUS DISEASES COMING ACROSS OUR BORDER http://t.co/2ed01zcJkz
1439,916224307,False,finalized,3,3/24/2016 16:46:12,other_useful_information,0.6667,,'497087606057095168',"RT @Adorayyble: Nope, it isn't. RT @olalee1: Is Ebola an airborne disease?"
1445,916224975,False,finalized,3,3/25/2016 07:59:30,other_useful_information,1.0,,'497088259961683968',RT @eHealthScandals: The #US Centre for Disease Control #CDC issued the Top Level 1 #Alert for growing #Ebola #Virus #Pandemic #World http:Ã¢â¬Â¦
1449,916224698,False,finalized,3,3/25/2016 10:00:34,other_useful_information,1.0,,'497088037139279874',RT @martincallan: Ebola: Why is it this disease we fear ?: Why does Ebola cause more concern than other deadly diseases? http://t.co/uEqf1KÃ¢â¬Â¦
1452,916224310,False,finalized,3,3/24/2016 15:53:56,other_useful_information,0.3662,,'497087609705746432',"US President, @BarackObama, maintains that #Ebola is still 'a very difficult disease to catch'. Only close contact with bodily fluids."
1454,916224443,False,finalized,3,3/24/2016 16:39:44,other_useful_information,0.647,,'497087791843799040',"RT @JohnKasich: Our @OHDeptofHealth has a 24-hr hotline set-up to ensure Ohioans have timely, accurate info on #Ebola. Have questions? CallÃ¢â¬Â¦"
1456,916225097,False,finalized,3,3/25/2016 09:43:35,other_useful_information,0.6667,,'497088354089848832',Airports on high alert for fliers with Ebola symptoms | Fox News Video http://t.co/6aqz1JvY3e
1463,916224843,False,finalized,3,3/25/2016 09:43:35,other_useful_information,0.6486,,'497088154927505408',@BBCWorld @BBCNewsbeat asked what makes ppl go to where #ebola is killing ppl. Does this answer your question?
1469,916223254,False,finalized,3,3/24/2016 11:47:14,other_useful_information,0.6735,,'497086420688048130',RT @India4Vaccines: Looking beyond #Ebola 5 Diseases That Need #vaccines Even More Thn #Ebola http://t.co/RJvDRR6zkD @GaviAlliance @GaviSetÃ¢â¬Â¦
1472,916224946,False,finalized,3,3/25/2016 09:49:52,other_useful_information,1.0,,'497088241380884483',"RT @AfricaFactsZone: On September 19,2014, Nigeria was declared Ebola Virus disease-free by the WHO (World Health Organisation)."
1475,916224177,False,finalized,3,3/24/2016 16:58:45,other_useful_information,1.0,,'497087464637743104',RT @USABillOfRights: Infectious Disease Specialist: #EbolaCzar Ã¢â¬ËStagecraft &amp; PoliticsÃ¢â¬â¢ http://t.co/fdqliFsXN5 #EBOLA #EbolaOutbreak http://Ã¢â¬Â¦
1476,916223484,False,finalized,4,3/24/2016 11:51:42,other_useful_information,0.5186,,'497086725613559808',RT @Derry_London: Just how infectious is #Ebola? 5 Diseases More Contagious Than The Ebola Virus. #FactsNotFear http://t.co/4Zc4CWWL32
1478,916223522,False,finalized,3,3/24/2016 13:03:05,other_useful_information,0.6665,,'497086777299959808',"Ebola virus disease update Ã¢â¬â West Africa: GENEVA, Switzerland, August 6, 2014/African Press Organization (APO)... http://t.co/FHUHEZo68K"
1479,916224751,False,finalized,3,3/25/2016 08:08:22,other_useful_information,0.6692,,'497088102197121024',Saturday Lecture Series: A Disease Primer http://t.co/MbEK3TIUZd #academia #medicine #saturdaylectureseries #ebola
1481,916223393,False,finalized,4,3/24/2016 11:28:50,other_useful_information,0.5559,,'497086607854694400',"RT @MiltonKamwendo: Negativity is not a Zimbabwean disease, it's a global epidermic. Avoid it like Ebola!"
1485,916223163,False,finalized,3,3/24/2016 11:39:31,other_useful_information,1.0,,'497086316769583104',#S911UPDATE Pastor E.A. Adeboye Speaks On The Deadly Ebola Virus Disease: As Lagos reports... http://t.co/N1Kqkczy0s FF @Septin911dotcom
1488,916224334,False,finalized,3,3/25/2016 08:30:31,other_useful_information,1.0,,'497087644191322112',RT @FoxNews: #FrontierAirlines pres. on #CDC: Ã¢â¬ÅWe have a lot of questions about the situation.Ã¢â¬Â #Ebola #KellyFile http://t.co/pknvjTD5FD
1489,916224960,False,finalized,3,3/25/2016 08:09:44,other_useful_information,0.6777,,'497088249912107008',"This girl ain't loyal ""@itz_ummul: Sharp sharp ai""@Questionnier: Will you breakup with your BF/GF is they contact Ebola ? #QnA"""
1494,916224800,False,finalized,3,3/25/2016 11:13:09,other_useful_information,1.0,,'497088130504085504',"RT @Arcgoolanee: U know this ""@lawkonvict: This Ebola being a Viral disease is setting a trend of all rumuors regarding it going Viral!"""
1500,916224322,False,finalized,3,3/25/2016 09:28:38,other_useful_information,0.3558,,'497087627888451585',RT @Madsss_xxx: I pray these boko haram guys catch this Ebola disease
1512,916223869,False,finalized,3,3/24/2016 18:57:07,other_useful_information,0.6944,,'497087166582116353',@WhiteHouse  you did omit that the CDC did answer the question affirmatively about drop-let borne such as someone with a sneeze. #Ebola
1514,916224824,False,finalized,3,3/25/2016 10:32:49,other_useful_information,1.0,,'497088140675268609',"RT @ONECampaign: Have you heard abt ""disease detectives""? They're helping doctors spread the word abt Ebola http://t.co/tgryn5tfeg http://tÃ¢â¬Â¦"
1515,916223700,False,finalized,3,3/24/2016 17:11:02,other_useful_information,1.0,,'497086934926512128',RT @DanRodricks: Midday on Health: Friday at noon with @JohnCmarMD infectious diseases #Ebola #Enterovirus #Dengue @MiddayWYPR #Chikungunya
1518,916224391,False,finalized,3,3/24/2016 17:51:59,other_useful_information,1.0,,'497087726101872642',"RT @Craigipedia: GOP Called For Austerity, Now That Lack Of Funding Hurts Research On Diseases Like #Ebola http://t.co/HSasWqmtKZ http://t.Ã¢â¬Â¦"
1519,916225106,False,finalized,3,3/25/2016 13:36:47,other_useful_information,0.3437,,'497088359291166720',"Ebola .This disease will never catch u ur wife, husband, son ,daughter, or any member of ur family in the mighty... http://t.co/8wu3oQygSq"
1520,916224818,False,finalized,3,3/25/2016 13:36:47,other_useful_information,0.6806,,'497088139161128960',"And now Dr. Anthony Fauci, Director National Institute of Allergy and Infectious Diseases, is up #Ebola #EbolaDallas"
1521,916224795,False,finalized,3,3/25/2016 08:25:56,other_useful_information,1.0,,'497088127224147968',"RT @LEGACYfied: [TheTrent]  9 Things To Know About The Killer Disease Ebola, By CNNÃ¢â¬â¢s Dr. Gupta http://t.co/7X2TSfF5bW"
1526,916224477,False,finalized,3,3/25/2016 09:49:52,other_useful_information,1.0,,'497087830053883904',"RT @StarCoreOne02: My doctor's office has an #Ebola screening questionnaire: Thank you, #BarackEbola! #BanFlights .@TwitchyTeam http://t.coÃ¢â¬Â¦"
1528,916224434,False,finalized,3,3/24/2016 16:19:29,other_useful_information,0.6667,,'497087777432145920',RT @AndyBiotech: How #Ebola compares to other infectious diseases in terms of contagiousness and deadliness http://t.co/INDznQO9vB http://tÃ¢â¬Â¦
1533,916223550,False,finalized,3,3/24/2016 13:08:03,other_useful_information,0.6875,,'497086824763117568',"Two studies by U.S. #Army scientists&gt; #AIRBORNE #Ebola Ã¢â¬Åcaused a rapidly fatal disease in 4-5 days"" http://t.co/cDgJAzLAh5 #EbolaOutbreak"
1534,916224065,False,finalized,3,3/24/2016 16:39:30,other_useful_information,1.0,,'497087352431730688',US disease expert argues against #Ebola quarantine - Oct 26 @ 2:56 PM ET http://t.co/MZO6QlT3T0
1538,916223179,False,finalized,3,3/24/2016 11:50:39,other_useful_information,0.6444,,'497086334385672194',RT @rebelng: More people would die of salt overdose related diseases than ebola. Misinformation and stupidity are themselves an epidemic.
1544,916224668,False,finalized,3,3/25/2016 08:25:56,other_useful_information,0.6809,,'497088010241212416',The US Centers for Disease Control and Prevention has kicked into its highest response mode over the #Ebola outbreak http://t.co/PEWLraj0ah
1547,916225003,False,finalized,3,3/25/2016 07:55:46,other_useful_information,0.6865,,'497088282610925568',JAMB QUESTION: The Opposite of Ebola Virus Is _____ #OpoOpoVideobyETC
1548,916223784,False,finalized,3,3/24/2016 17:22:05,other_useful_information,1.0,,'497087037498212353',RT @BretBaier: #tweetthepanel tonight! Questions or comments on #Ebola? Tweet me now--
1552,916223340,False,finalized,3,3/24/2016 12:38:01,other_useful_information,1.0,,'497086525730209793',"What's scary about Ebola, reasons not to fear it WASHINGTON     (AP) -- The United States' top disease detective... http://t.co/O3kYkOiVMm"
1558,916225045,False,finalized,3,3/25/2016 11:08:08,other_useful_information,1.0,,'497088313056964609',4 Things You Should Know About The #Ebola #Outbreak | Alternet http://t.co/bdbVUqDR8S #CDC #Africa #ViralDiseases #Contagion #Fomites
1560,916223719,False,finalized,3,3/24/2016 16:42:03,other_useful_information,0.6906,,'497086958360072192',"RT @CDCGlobal: ""What works most effectively for quelling disease outbreaks like #Ebola is not quarantining huge populations."" http://t.co/zÃ¢â¬Â¦"
1561,916224588,False,finalized,3,3/25/2016 08:15:20,other_useful_information,1.0,,'497087955073523713',Thirsty for facts about Ebola? Check out this article: http://t.co/HnqRE5DJ5J #S2N #Ebola #disease #virology
1565,916223931,False,finalized,3,3/24/2016 18:25:54,other_useful_information,0.6962,,'497087221821108224',.@ChrisCoons How come you have a strategy to fight man made global warming but can't keep a deadly disease out of America? #Ebola
1567,916223911,False,finalized,3,3/24/2016 17:14:42,other_useful_information,1.0,,'497087207631761409',RT @JonShirek #FactsNotFear LIVE chat now to 2pm. Ask experts your #Ebola questions: #11AliveÃ¢â¬Â¦ http://t.co/qDwNMhl4YP
1569,916223386,False,finalized,3,3/24/2016 16:55:50,other_useful_information,0.7105,,'497086600732372992',"@CNN What You Need to Know About #Ebola Document exposes #CDC lies. +42day quarantine, contagious w/o symptoms http://t.co/DDfyL2Mvku"
1571,916223788,False,finalized,3,3/25/2016 11:02:37,other_useful_information,0.6765,,'497087042891706368',"Different diseases come and go all the time, Ebola will go away too."
1573,916224717,False,finalized,3,3/25/2016 11:25:16,other_useful_information,0.3413,,'497088049298542593',Why is #Ebola grabbing headlines and other deadly diseases r not? Spot on by @GAVISeth #measles #rubella #vaccination http://t.co/1SFItr85oA
1576,916224261,False,finalized,3,3/24/2016 16:25:57,other_useful_information,0.6617,,'497087561756844033',"RT @TheObamaDiary: US-**Africa** Leaders Summit press conference.  1st question on Ebola.  2nd on PBO being ""imperial"" President/exec orderÃ¢â¬Â¦"
1580,916223747,False,finalized,3,3/24/2016 16:51:47,other_useful_information,1.0,,'497086991272390656',RT @ToledoLucasHD: @OHdeptofhealth ODH Ebola Call Center number: 1-866-800-1404 Providing 24-hour answers to questions Ohioans have about #Ã¢â¬Â¦
1581,916223999,False,finalized,3,3/25/2016 09:37:16,other_useful_information,0.6697,,'497087288061345793',Center For Disease Control CDC Head Says Inevitable Ebola Virus Will Come To America http://t.co/9E3cfg9Jit
1582,916224498,False,finalized,3,3/25/2016 07:54:57,other_useful_information,0.6445,,'497087869442613248',#Ebola fears growing.  Hundreds now being watched for signs of the deadly disease.  Details next on #abc13
1583,916223513,False,finalized,3,3/24/2016 12:39:52,other_useful_information,0.6757,,'497086767888359424',RT @speedprayers: God we Pray for a Vaccine for Ebola virus will be found in arresting this deadly disease~IJN Amen
1590,916224703,False,finalized,3,3/25/2016 07:52:37,other_useful_information,0.6829,,'497088039722950656',"RT @Salon: Ann Coulter calls Africa a ""disease-ridden cesspool"" in victim-blaming Ebola rant http://t.co/BwVhQsxZoq"
11,916223932,False,finalized,3,3/24/2016 16:56:29,treatment,1.0,,'497087221845864448',@tosszolanski lol you're the last person I need in my mentions.  You should be resting after your Ebola treatment
24,916224623,False,finalized,3,3/25/2016 09:45:23,treatment,0.6154,,'497087981321072640',#FollowMe #F2F Investors Pump Prospects Of Unproven Ebola Treatments: Drugs in development to ... http://t.co/BjAMm19yCs #FollowBack #RT
25,916224806,False,finalized,3,3/25/2016 11:13:09,treatment,0.6408,,'497088133360783360',"Two US Patients with Ebola Being Brought to Atlanta for Treatment -  ""Any hospital that is... http://t.co/pFp3cOLcmG  #SamaritanPurse"
36,916224847,False,finalized,3,3/25/2016 08:23:35,treatment,0.6842,,'497088157368586240',"Here safe in #Liberia, will meet the #EndEbola crew @IMC_Worldwide #Ebola Treatment Unit in Bong tmrw @adamcarllevine @DrHilarie @sherifink"
54,916223321,False,finalized,5,3/24/2016 11:48:13,treatment,1.0,,'497086505219674112',RT @nytimesscience: An Obscure Biotech Firm Hurries Ebola Treatment http://t.co/FraVa8oVjl
68,916224418,False,finalized,3,3/25/2016 09:16:40,treatment,0.6262,,'497087759366885376',The 20-Year-Old Ebola Treatment That Could Save Kent Brantly http://t.co/Nd0xBPsB2F
72,916223726,False,finalized,3,3/24/2016 16:51:55,treatment,0.3429,,'497086967113207808',Nurse Bitten by Ebola Patient Flown to Switzerland for Treatment http://t.co/K7iNAiYLYM
75,916224096,False,finalized,3,3/24/2016 16:51:53,treatment,1.0,,'497087387340922880',US CDC Says Experimental Ebola Treatments Ã¢â¬ËUnsafeÃ¢â¬â¢ http://t.co/lcUqXHH7Vw via @ria_novosti
84,916224049,False,finalized,3,3/24/2016 16:25:57,treatment,1.0,,'497087340305985536',WHO to Consider Making Experimental Ebola Treatment More Widely Available (FREE): By the Edi... http://t.co/VLl4cc7WPo #health #medicine
89,916224416,False,finalized,3,3/24/2016 18:24:53,treatment,1.0,,'497087757366595584',#USAHeadlines Health Care Specialists Consider Different Treatments for Ebola http://t.co/bKsqmsIVe5
90,916224810,False,finalized,3,3/25/2016 07:58:01,treatment,0.35,,'497088135386644481',"RT @Sizwe_X: RT""@prolusion02: tell him you think you have Ebola symptoms RT @OrlandoGhost: Wanna skip work tomorrow ...help me tell a lie tÃ¢â¬Â¦"
102,916224706,False,finalized,3,3/25/2016 08:34:12,treatment,0.359,,'497088042134675456',RT @WHO: Dr Fukuda: Countries with #Ebola transmission: Head of State should declare a national emergency: WHO Emergency Committee
104,916224437,False,finalized,3,3/24/2016 16:39:30,treatment,1.0,,'497087780812783616',Researchers find potential treatments for future Ebola outbreaks Read more...... http://t.co/MPr6X9H4en
116,916225084,False,finalized,3,3/25/2016 10:43:39,treatment,1.0,,'497088345735200768',Welcome to Olagbende Ayo's Blog: Expert cautions against using salt as Ebola treatment http://t.co/O42emH6i7n
119,916224346,False,finalized,3,3/24/2016 16:43:29,treatment,0.6486,,'497087654216101889',RT @shot_of_cabo: Some Africans believe Ebola is a myth perpetrated by the West and that treatment is a death sentence so they're dying of Ã¢â¬Â¦
122,916224444,False,finalized,3,3/24/2016 17:12:55,treatment,0.6799,,'497087792208281600',I gotten the cure to ebola disease.
123,916224302,False,finalized,3,3/24/2016 16:32:11,treatment,1.0,,'497087600440918016',RT @HuffingtonPost: An experimental Ebola treatment seems to be working http://t.co/C2TaAmPdAE
130,916224424,False,finalized,3,3/24/2016 17:09:40,treatment,1.0,,'497087767663611905',"TKM-Ebola treatment allowed for emergency use by US, Canada govts: Canadian drugmaker Tekmira Pharmaceuticals ... http://t.co/9Skx0aKHGH"
135,916223818,False,finalized,3,3/24/2016 16:46:20,treatment,0.6667,,'497087095299915778',Second Ebola patient wheeled into Atlanta hospital for treatment http://t.co/O7XNOvuMVf #health
141,916224867,False,finalized,3,3/25/2016 09:27:34,treatment,0.6667,,'497088174036754432',RT @twitroe: Podcast @RFI_English: our study on blood #Ebola survivors as treatment explained in 5min. https://t.co/jAVdBXTAQV @Daniel_FinnÃ¢â¬Â¦
142,916224761,False,finalized,3,3/25/2016 09:45:23,treatment,0.6154,,'497088109537136640',"Hot Stocks UPDATE 1-U.S., Canada allow emergency use of Tekmira's Ebola treatment: Sept 22 (Reuters) - Canadia... http://t.co/toeNNYnbQ8"
152,916223657,False,finalized,3,3/24/2016 16:47:03,treatment,0.6316,,'497086897399660545',"OBAMA said "" it's too early to send experimental #Ebola vaccines to Africa"". They want the disease to kill more that's it."
153,916223752,False,finalized,3,3/24/2016 17:14:22,treatment,0.6667,,'497087004501606400',"RT @aldotcom: .@AuburnU researchers developed potential #Ebola treatment with one small ""tweak"" in virus molecules http://t.co/Tz56oS7yRD"
163,916223841,False,finalized,3,3/24/2016 17:02:18,treatment,1.0,,'497087127923208193',"RT @WorldBank: On 09/5, UNICEF procured and delivered 48 tons of materials and essential drugs for #Ebola treatment centers: http://t.co/sfÃ¢â¬Â¦"
